amount,avgAmount,amountDeviationPercent,txnPerMinute,newDevice,countryMismatch,fraud
15330.28,4342,253.06955320128975,1,0,0,1
3256.56,3152,3.317258883248729,1,1,1,1
18085.94,4810,276.00706860706856,10,0,1,1
17008.31,4923,245.48669510461104,11,1,0,1
18987.55,746,2445.2479892761394,10,0,0,1
5436.15,3828,42.01018808777429,3,0,0,0
10461.94,3461,202.28084368679572,2,0,0,1
5224.99,2444,113.78846153846153,12,0,0,1
16106.49,2223,624.5384615384614,11,0,1,1
12632.91,3461,265.00751227968794,8,1,1,1
1138.12,1797,36.665553700612136,2,0,1,0
9062.46,4799,88.84059178995622,6,0,0,0
6117.08,1450,321.86758620689653,11,1,1,1
18293.59,1665,998.7141141141141,2,1,1,1
6402.47,896,614.5613839285714,1,1,1,1
5995.3,3312,81.0175120772947,10,0,0,1
9547.84,2729,249.86588493953832,6,1,0,1
4910.39,810,506.22098765432105,9,0,1,1
18472.79,4585,302.89618320610685,4,0,0,1
18910.93,2111,795.8280435812411,5,1,0,1
17637.67,1683,947.9898989898988,6,1,0,1
13292.54,2996,343.6762349799733,8,1,1,1
638.12,2059,69.0082564351627,8,1,1,1
11673.61,2717,329.6507177033493,12,1,1,1
16099.48,4461,260.89396996189197,11,0,0,1
927.63,4756,80.49558452481077,10,1,0,1
6883.85,3613,90.53003044561308,12,0,0,1
9543.58,757,1160.7107001321006,12,0,0,1
10222.1,227,4403.127753303965,1,0,1,1
15578.69,2949,428.2702611054595,10,0,1,1
14729.93,4724,211.8105419136325,9,0,1,1
8315.02,551,1409.0780399274047,12,0,0,1
9426.47,3175,196.8966929133858,1,0,0,1
10104.8,3605,180.29958391123438,12,1,1,1
9800.59,2131,359.9056780854059,4,0,1,1
5387.85,4041,33.32962138084633,2,1,0,0
10355.95,4302,140.7240818224082,2,0,1,0
18109.36,2642,585.441332323997,4,1,0,1
8659.43,1103,685.0797824116047,4,1,1,1
10700.42,4528,136.3166961130742,5,0,1,0
10432.01,723,1342.878284923928,8,0,0,1
3135.81,2601,20.56170703575548,2,0,1,0
17429.05,867,1910.271049596309,10,0,0,1
19357.09,3677,426.43704106608646,10,1,1,1
11614.16,3175,265.8003149606299,2,1,1,1
18732.77,4226,343.2742546142925,3,0,1,1
4117.92,1329,209.8510158013544,1,1,0,1
6441.19,1021,530.8707149853085,3,0,0,1
7763.69,333,2231.4384384384384,11,1,0,1
15490.49,4032,284.18874007936506,12,1,0,1
17476.59,1040,1580.441346153846,4,1,1,1
9943.27,362,2646.7596685082876,5,0,1,1
5290.44,3043,73.8560630956293,4,1,1,1
12207.84,1982,515.9354187689203,6,1,1,1
13321.02,1858,616.9547900968784,11,0,0,1
18282.3,870,2001.4137931034484,4,1,0,1
65.92,921,92.84256243213899,10,0,1,1
11945.7,4655,156.62083780880775,10,1,1,1
10202.55,830,1129.222891566265,12,1,1,1
1410.23,4761,70.37954211300146,4,1,0,0
17946.78,673,2566.6835066864783,8,0,0,1
3520.69,2580,36.4608527131783,8,1,1,1
8783.54,2854,207.76243868255082,12,0,1,1
556.8,2510,77.81673306772909,12,0,0,1
12556.97,2990,319.96555183946487,6,0,0,1
2550.71,1012,152.04644268774703,4,0,0,1
4858.9,4179,16.269442450346965,4,1,0,0
16003.9,2062,676.1348205625607,11,0,1,1
6800.55,1467,363.56850715746424,1,1,0,1
6320.99,466,1256.4356223175964,10,1,0,1
5952.49,4599,29.430093498586647,12,1,1,1
18328.31,3863,374.4579342479938,4,0,1,1
8344.58,3568,133.87275784753362,10,0,1,1
10361.59,795,1203.3446540880502,12,0,0,1
18628.59,877,2024.126567844926,10,1,0,1
2650.28,2026,30.813425468904253,5,0,1,0
19962.63,3040,556.6654605263159,11,0,0,1
19772.35,2299,760.0413223140495,8,0,1,1
1851.4,3312,44.10024154589372,10,0,1,1
9145.21,4921,85.84047957732166,1,0,0,0
11029.8,298,3601.2751677852348,2,0,1,1
19224.38,2304,734.3914930555557,5,1,1,1
8035.29,2916,175.55864197530863,5,0,0,1
9795.87,3566,174.70190689848573,11,1,0,1
533.66,4395,87.8575654152446,2,0,1,0
17709.27,3959,347.31674665319525,5,0,0,1
4143.13,3231,28.23057876818323,10,1,0,1
18703.26,2687,596.0647562337178,12,1,1,1
668.95,2741,75.59467347683328,8,0,1,1
17605.86,3423,414.34005258545136,10,1,1,1
15799.89,310,4996.738709677419,5,0,1,1
10024.55,4503,122.61936486786584,3,1,0,0
1322.22,2060,35.814563106796115,11,1,0,1
15286.35,3799,302.3782574361674,10,1,1,1
14234.43,591,2308.532994923858,9,0,0,1
8145.75,3393,140.07515473032714,3,0,1,0
13615.41,3214,323.62818917237087,4,1,1,1
1491.44,519,187.3680154142582,10,1,1,1
1402.73,2691,47.873281308063916,4,0,1,0
295.37,2034,85.47836774827925,8,1,1,1
2076.47,2563,18.982832618025757,9,0,0,1
5581.36,2394,133.13951545530492,8,0,0,1
17553.68,4233,314.6865107488779,4,0,0,1
2326.58,515,351.76310679611646,6,0,0,1
8785.64,326,2594.9815950920242,5,1,1,1
2183.24,584,273.8424657534246,3,1,0,1
258.84,3345,92.26188340807174,12,1,1,1
16532.63,830,1891.8831325301205,11,0,0,1
18432.88,676,2626.757396449704,12,0,0,1
16592.58,3642,355.5897858319605,10,0,0,1
19034.35,4021,373.3735389206664,4,0,1,1
19566.9,4404,344.29836512261585,6,1,1,1
17645.8,4165,323.6686674669868,9,1,0,1
11560.36,2332,395.72727272727275,9,1,0,1
2718.42,4872,44.20320197044335,4,1,0,0
1057.52,2499,57.682272909163665,12,0,0,1
617.12,3513,82.43324793623684,10,0,0,1
18480.31,831,2123.864019253911,7,1,0,1
17712.14,1563,1033.2143314139475,2,1,1,1
14729.92,2497,489.9046856227473,2,1,1,1
1197.35,4200,71.49166666666666,4,1,1,1
14321.19,729,1864.4979423868315,11,0,0,1
15176.01,4601,229.84155618343837,2,0,0,1
8109.81,4390,84.73371298405468,9,1,0,1
16994.3,4868,249.1023007395234,8,1,0,1
14626.08,2846,413.9170765987351,1,1,0,1
11402.37,3146,262.4402415766053,9,1,1,1
3890.72,3285,18.438964992389646,5,1,0,0
4012.14,3606,11.262895174708815,4,1,1,1
17025.13,1666,921.9165666266507,2,1,0,1
5827.38,903,545.3355481727574,9,0,0,1
9951.89,931,968.9462943071965,5,1,0,1
14164.74,2102,573.8696479543293,7,1,1,1
1695.7,955,77.56020942408377,5,0,0,0
16887.37,381,4332.380577427822,2,1,1,1
1383.15,4422,68.72116689280868,1,0,1,0
13264.58,3809,248.24310842740877,11,1,1,1
8295.94,1331,523.2862509391435,9,0,1,1
8884.46,740,1100.6027027027026,1,1,0,1
16061.57,2382,574.2892527287993,1,0,0,1
19661.26,366,5271.928961748633,9,1,1,1
19294.88,2926,559.4285714285714,6,0,1,1
18923.44,1828,935.1991247264771,7,1,0,1
5503.61,284,1837.8908450704223,7,0,0,1
5190.95,4468,16.18061772605192,5,1,0,0
1358.25,627,116.62679425837321,1,1,1,1
6521.64,1221,434.12285012285014,2,0,1,1
10138.83,4902,106.83047735618115,10,1,0,1
3064.59,1660,84.61385542168675,10,0,1,1
11433.87,1430,699.5713286713287,1,1,1,1
3150.0,785,301.2738853503185,1,0,0,1
1088.5,576,88.97569444444444,12,0,1,1
7443.25,282,2539.450354609929,3,1,0,1
5027.9,4412,13.95965548504079,9,0,1,1
3186.01,1129,182.19751992914087,3,0,1,1
7925.98,1477,436.6269465132024,10,1,1,1
11088.53,4645,138.71969860064587,5,1,0,0
4608.38,477,866.1174004192873,12,0,0,1
3894.24,699,457.1158798283261,3,1,1,1
8782.42,2303,281.34693877551024,3,1,0,1
15168.16,311,4777.221864951768,2,1,0,1
15323.83,1618,847.0846724351051,6,1,1,1
17595.74,3932,347.501017293998,4,1,0,1
9938.11,2869,246.3963053328686,2,1,1,1
12720.19,354,3493.274011299435,10,1,1,1
9698.53,644,1405.9829192546586,5,1,1,1
6386.6,3516,81.6439135381115,6,1,1,1
11379.22,3244,250.7774352651048,1,1,1,1
1926.22,4629,58.38798876647223,5,0,0,0
11459.45,1694,576.4728453364818,1,0,0,1
14701.32,1180,1145.8745762711865,6,0,0,1
6546.34,635,930.91968503937,4,0,0,1
15651.39,1165,1243.4669527896995,11,1,1,1
6309.46,331,1806.1812688821753,2,0,0,1
419.57,2159,80.56646595646133,5,1,1,1
6059.79,1412,329.1635977337111,5,1,1,1
9850.99,3866,154.8109156751164,9,0,1,1
13140.91,1226,971.8523654159869,7,1,1,1
15492.72,3823,305.25032696834944,12,0,1,1
13700.4,3043,350.22674991784424,9,1,0,1
17507.45,3302,430.20745003028475,11,1,1,1
11171.36,480,2227.366666666667,2,1,1,1
18272.87,1958,833.2415730337079,12,0,0,1
18695.06,3858,384.5790565059617,4,0,1,1
292.43,4316,93.22451343836886,8,0,0,1
14223.04,3960,259.1676767676768,8,1,1,1
4912.92,4586,7.128652420409945,7,0,0,0
13091.11,3915,234.38339719029378,3,0,0,1
2679.83,3709,27.74791048800216,1,0,0,0
18671.65,594,3043.3754208754212,1,1,1,1
5322.27,809,557.8825710754018,2,1,0,1
11216.62,2877,289.87208898157803,10,0,1,1
7244.4,3646,98.6944596818431,3,1,1,1
1844.63,4549,59.44976918003957,3,0,1,0
752.43,3277,77.03906011595973,5,1,0,0
16001.92,1036,1444.5868725868727,10,1,1,1
13810.92,4963,178.27765464436834,5,0,1,1
9344.62,3320,181.46445783132532,1,0,1,1
2288.68,3064,25.304177545691914,6,0,1,0
15028.89,788,1807.2195431472082,5,1,1,1
15973.42,1204,1226.6960132890367,2,1,1,1
4594.08,3214,42.93963907902925,10,0,1,1
10344.75,2047,405.36150464093794,9,1,1,1
1866.53,2906,35.76978664831383,5,0,1,0
9691.57,2406,302.80839567747296,1,0,0,1
19004.76,2334,714.2570694087402,11,1,1,1
12806.07,1283,898.1348402182384,1,1,0,1
5862.09,1948,200.92864476386038,8,1,1,1
1701.08,2849,40.292032292032296,4,0,0,0
16407.0,4958,230.9197256958451,12,0,0,1
6755.75,1514,346.2186261558785,5,1,0,1
1964.0,693,183.4054834054834,11,1,1,1
12982.97,3878,234.78519855595667,9,0,1,1
17609.84,2482,609.5020145044319,12,1,1,1
12714.14,4634,174.36642209753992,6,0,0,1
3092.58,3637,14.968930437173498,3,1,1,1
2348.09,2816,16.616122159090903,1,0,1,0
13739.59,2199,524.8108231014097,4,1,1,1
14914.34,2893,415.53197372969237,8,1,1,1
7643.8,1512,405.54232804232805,12,1,1,1
11602.5,1676,592.2732696897374,11,0,0,1
10505.64,1269,727.8676122931441,5,0,0,1
7657.07,2459,211.3895892639284,7,1,0,1
8532.86,4253,100.6315541970374,6,1,0,0
726.35,724,0.32458563535911916,9,0,0,1
5274.59,2917,80.82242029482344,2,0,1,0
2191.14,4842,54.74721189591079,10,0,0,1
14518.81,4122,252.22731683648712,2,1,0,1
13209.09,2586,410.79234338747096,6,1,1,1
15187.36,1867,713.4633101231923,3,0,1,1
3952.62,2098,88.39942802669208,1,1,1,1
9469.39,1211,681.9479768786126,2,0,0,1
1257.88,820,53.40000000000001,4,1,0,0
10530.08,447,2255.7225950782995,11,0,1,1
8423.78,1194,605.5092127303183,3,1,0,1
3579.26,279,1182.888888888889,12,0,1,1
19725.02,3841,413.53866180682115,9,0,1,1
4723.06,552,755.626811594203,6,0,0,1
17235.29,2811,513.1373176805407,7,1,1,1
4994.14,3057,63.367353614654895,2,0,1,0
10075.48,728,1283.9945054945056,9,1,0,1
10344.98,4813,114.93829212549345,11,0,1,1
3999.82,4080,1.9651960784313687,12,0,1,1
18101.56,2491,626.6784423926134,2,0,0,1
14724.75,2709,443.5492801771871,10,1,1,1
17335.62,3242,434.71992597162244,6,1,0,1
11304.54,2022,459.07715133531156,9,0,0,1
4005.7,1678,138.71871275327769,1,1,0,0
1261.17,2588,51.26854714064915,5,1,0,0
4858.6,4727,2.7840067696213318,7,0,0,0
17872.55,4668,282.8738217652099,9,0,0,1
19365.72,607,3090.3986820428336,4,0,0,1
19475.2,410,4650.048780487805,2,0,0,1
5048.07,3728,35.40960300429184,2,0,1,0
17827.92,3398,424.6592113007651,12,1,0,1
18754.93,2226,742.5395327942498,7,0,1,1
12143.79,4551,166.83783783783787,2,0,1,1
19354.69,3077,529.0116997075072,11,1,1,1
11754.31,4669,151.75219533090595,8,1,1,1
210.88,4954,95.74323778764634,5,0,0,0
6019.37,1795,235.3409470752089,5,1,1,1
1431.97,3506,59.156588705077006,8,0,1,1
3913.14,4121,5.04392137830624,10,0,0,1
16041.15,2659,503.2775479503573,9,1,0,1
7713.51,1456,429.7740384615385,4,0,1,1
6213.98,2864,116.96857541899439,4,0,1,0
11114.21,1701,553.3927101704878,4,1,0,1
18201.42,333,5365.891891891892,12,0,1,1
18871.02,2825,568.0007079646018,6,0,0,1
14045.02,3810,268.63569553805775,1,0,1,1
16757.92,2988,460.8406961178045,1,1,0,1
12616.32,2677,371.2857676503549,10,1,0,1
3894.04,4920,20.852845528455287,5,0,1,0
19989.66,1070,1768.192523364486,9,0,1,1
745.22,3985,81.29937264742784,12,0,0,1
18264.0,1126,1522.02486678508,7,1,0,1
11630.07,3333,248.93699369936994,2,1,0,1
195.96,1672,88.27990430622009,11,1,0,1
6710.44,2356,184.8234295415959,5,1,0,1
13487.69,2960,355.6652027027027,1,1,1,1
7254.34,3044,138.31603153745073,12,1,0,1
17090.96,769,2122.491547464239,5,0,1,1
13298.96,2094,535.098376313276,11,0,1,1
19705.08,4280,360.3990654205608,9,0,0,1
244.22,2939,91.6903708744471,11,0,0,1
7131.99,597,1094.638190954774,4,1,1,1
4914.12,641,666.6333853354134,10,1,0,1
4423.05,4881,9.382298709280882,6,0,0,0
1668.74,665,150.93834586466167,7,0,1,1
15189.2,3205,373.9219968798752,7,0,1,1
14191.97,3326,326.69783523752255,7,0,1,1
1876.54,4506,58.354638260097644,1,0,1,0
18227.4,3943,362.27238143545526,7,0,0,1
14269.81,2118,573.7398489140699,12,1,0,1
5971.87,242,2367.714876033058,6,0,0,1
1131.04,3348,66.21744324970132,11,0,0,1
10021.72,2506,299.9090183559457,12,0,1,1
15538.99,1687,821.1019561351511,5,0,0,1
464.45,4008,88.4119261477046,12,0,0,1
15934.16,2754,478.5824255628177,10,1,1,1
10542.53,1663,533.9464822609741,11,1,0,1
10257.42,1413,625.9320594479831,4,1,0,1
15325.69,3428,347.07380396732793,12,0,1,1
4759.91,4929,3.430513288699536,2,0,0,0
10125.53,2759,267.00000000000006,8,1,0,1
19397.52,1229,1478.3173311635476,5,1,0,1
1580.34,734,115.30517711171662,11,0,1,1
5769.47,217,2558.741935483871,8,1,1,1
12210.74,651,1775.689708141321,12,0,0,1
12708.56,1583,702.8149084017688,3,1,1,1
13913.91,2987,365.81553398058253,11,0,1,1
18583.79,4774,289.27084206116467,3,0,1,1
2767.78,3340,17.132335329341313,5,0,0,0
12670.77,908,1295.4592511013216,3,0,1,1
4531.62,993,356.35649546827796,11,0,0,1
10154.45,2973,241.55566767574842,11,0,1,1
13772.86,3719,270.3377251949449,4,1,1,1
3524.51,4332,18.640120036934434,11,1,0,1
1083.82,237,357.3080168776371,10,0,0,1
101.05,2530,96.00592885375492,6,1,1,1
1994.09,2280,12.53991228070176,11,0,1,1
13081.06,3702,253.35116153430576,4,0,0,1
10085.95,4304,134.3389869888476,5,1,1,1
18808.58,1528,1130.9280104712043,3,1,1,1
3580.44,4095,12.565567765567764,10,0,0,1
12013.36,2959,305.9939168638054,10,1,0,1
18249.91,3681,395.786742732953,1,1,1,1
6898.34,2128,224.1701127819549,11,1,1,1
12006.31,2127,464.4715561824166,5,0,0,1
2537.07,1629,55.74401473296502,11,0,0,1
2726.21,4764,42.7747691015953,2,1,0,0
7851.94,4527,73.44687430969736,4,1,1,1
11868.35,961,1135.0,11,0,0,1
2891.02,3728,22.45118025751073,6,0,1,0
12424.75,4632,168.23726252158895,1,0,0,1
14884.65,4402,238.1338028169014,2,1,1,1
1717.28,2664,35.53753753753754,7,0,0,0
11773.1,2013,484.85345255837063,9,1,0,1
14245.7,1206,1081.2354892205637,6,1,1,1
8177.94,4622,76.9350930333189,8,1,0,1
19094.22,1946,881.2034943473792,12,0,1,1
13591.5,515,2539.126213592233,9,0,0,1
9138.68,1835,398.0207084468665,1,0,0,1
15421.88,427,3511.6814988290394,1,1,1,1
5208.63,4240,22.845047169811323,7,0,0,0
17831.36,4572,290.0122484689414,8,1,1,1
17614.29,3234,444.65955473098336,5,1,1,1
13643.04,422,3132.9478672985783,9,0,0,1
4804.43,2972,61.65646029609692,8,0,1,1
10296.24,3111,230.96239151398262,7,1,1,1
19565.92,1866,948.5487674169345,3,1,0,1
15325.38,342,4381.105263157895,11,0,1,1
17191.49,1021,1583.7894221351619,1,1,0,1
4250.35,3100,37.10806451612904,7,1,1,1
13911.84,4699,196.05958714620132,9,1,1,1
18886.94,4513,318.50077553733655,4,0,1,1
18013.24,3100,481.0722580645161,7,0,0,1
8218.04,4944,66.22249190938513,1,0,1,0
4435.16,3747,18.36562583400053,6,1,1,1
12227.65,423,2790.6973995271865,1,1,0,1
2072.58,3265,36.521286370597245,10,1,1,1
19073.63,2204,765.4097096188748,4,1,1,1
4434.59,372,1092.0940860215055,9,0,1,1
5548.87,1140,386.74298245614034,6,0,1,1
12581.95,446,2721.0650224215246,12,0,1,1
19627.94,3820,413.8204188481675,5,0,1,1
16255.11,3111,422.5043394406943,1,1,0,1
10393.37,995,944.559798994975,10,0,1,1
19791.33,3374,486.5835803200949,4,1,0,1
74.05,3781,98.04152340650622,11,1,0,1
9253.55,867,967.3068050749711,1,1,1,1
13307.18,2728,387.79985337243403,1,1,0,1
5189.02,1137,356.37818821459985,1,1,0,1
18535.66,1355,1267.9453874538747,6,1,1,1
9889.36,1184,735.2500000000001,7,0,0,1
8745.75,4444,96.79905490549055,4,1,0,0
1706.79,4494,62.02069425901202,2,0,1,0
12757.05,526,2325.2946768060833,2,1,1,1
16902.24,4261,296.6730814362826,5,1,0,1
9784.17,2577,279.67287543655414,12,1,0,1
5700.18,1232,362.67694805194805,12,0,1,1
5095.36,2296,121.92334494773517,7,1,1,1
13827.18,4292,222.16169617893758,5,1,1,1
3271.48,2049,59.66227428013665,9,1,0,1
6895.69,2954,133.43568043331075,10,0,0,1
19742.66,308,6309.954545454546,10,1,0,1
9832.15,1042,843.584452975048,1,1,0,1
9148.38,4719,93.86268277177366,7,1,0,0
12383.49,2423,411.08089145687165,3,0,0,1
1371.5,1059,29.508970727101037,6,0,1,0
16841.64,571,2849.4991243432573,12,0,0,1
19478.15,1893,928.9566825145274,4,0,1,1
3858.17,254,1418.964566929134,7,0,1,1
10079.82,3304,205.07929782082323,3,0,1,1
16847.37,2070,713.8826086956522,8,1,1,1
6837.92,248,2657.225806451613,12,0,1,1
10723.22,4488,138.930926916221,7,0,1,0
7740.94,3955,95.72541087231352,3,1,0,0
11290.85,3355,236.53800298062592,5,0,1,1
7790.31,3904,99.54687500000001,1,1,1,1
18508.69,3211,476.41513547181563,9,0,0,1
7331.07,1049,598.862726406101,8,0,0,1
15499.24,510,2939.0666666666666,7,1,0,1
14839.47,4930,201.00344827586207,6,0,1,1
4677.93,1665,180.9567567567568,8,1,0,1
3946.97,2548,54.9046310832025,10,1,0,1
18775.32,3950,375.32455696202527,5,0,1,1
10862.68,3400,219.49058823529413,2,0,1,1
312.54,3638,91.40901594282573,8,0,1,1
14176.63,907,1463.024255788313,3,0,1,1
14799.72,2054,620.5316455696202,4,0,0,1
8569.83,1749,389.9845626072041,4,0,0,1
15232.22,544,2700.0404411764707,12,1,0,1
3671.86,4240,13.39952830188679,3,1,0,0
6167.57,746,726.7520107238606,5,1,0,1
17539.84,3565,392.0011220196353,2,1,0,1
16071.49,3744,329.2598824786325,8,1,0,1
6032.3,2189,175.5733211512106,5,1,0,1
14537.86,2940,394.48503401360546,1,0,0,1
280.58,1518,81.51646903820817,9,1,1,1
11737.22,3075,281.6982113821138,11,0,0,1
3733.78,3957,5.64114227950467,4,0,0,0
6088.03,3488,74.54214449541283,3,0,0,0
8566.47,3561,140.56360572872785,2,0,1,0
829.17,523,58.541108986615676,6,1,1,1
6129.3,4995,22.708708708708713,4,0,0,0
3827.63,473,709.2241014799155,2,1,0,1
9331.64,3753,148.64481747934983,1,1,0,0
2355.08,1684,39.850356294536816,7,1,0,0
11344.77,4633,144.8687675372329,10,0,0,1
8906.03,809,1000.8689740420273,4,1,0,1
8677.06,4556,90.4534679543459,7,1,0,0
11456.31,1135,909.3665198237884,5,1,1,1
8337.0,879,848.4641638225255,8,0,0,1
11224.83,242,4538.359504132231,5,1,1,1
5741.82,458,1153.6724890829694,3,0,1,1
12661.59,2537,399.0772566022862,3,1,0,1
4713.89,911,417.4412733260154,6,0,1,1
10349.14,2213,367.65205603253503,7,0,0,1
2017.52,2361,14.548072850487081,3,1,1,1
6563.12,4044,62.29277942631059,9,1,0,1
3940.03,2269,73.6460996033495,6,0,1,0
10900.25,4111,165.1483823887132,9,0,0,1
13735.15,1769,676.4358394573205,11,0,1,1
17997.43,610,2850.3983606557376,1,1,1,1
12587.6,1229,924.2148087876324,10,0,0,1
10037.28,4609,117.77565632458236,5,0,0,0
15414.06,4857,217.35762816553427,3,1,1,1
18522.31,561,3201.6595365418893,12,1,0,1
6884.76,1664,313.74759615384613,7,0,1,1
5912.18,2583,128.8881145954317,4,1,0,0
7665.74,306,2405.143790849673,1,0,1,1
7983.9,3226,147.48605083694977,5,1,1,1
5154.78,1548,232.99612403100775,6,0,0,1
5503.11,4798,14.695914964568562,9,1,0,1
4179.46,4271,2.143291969093888,11,1,1,1
2670.75,3939,32.1972581873572,11,1,0,1
6405.87,3226,98.5700557966522,10,0,0,1
10874.88,4100,165.24097560975608,8,0,1,1
531.27,1598,66.75406758448061,2,1,0,0
3626.74,4406,17.686336813436228,11,0,0,1
8845.62,826,970.8983050847457,8,1,1,1
6662.68,684,874.0760233918129,5,0,0,1
10276.3,1037,890.9643201542912,9,1,1,1
17030.41,2310,637.2471861471862,10,0,0,1
8395.31,3210,161.53613707165107,9,1,0,1
12188.12,396,2977.808080808081,3,1,1,1
7843.01,4286,82.99136724218386,11,0,1,1
4310.88,3817,12.938957296306002,9,1,1,1
10896.51,509,2040.7681728880157,1,0,0,1
6154.17,4777,28.82918149466192,2,1,0,0
18367.33,829,2115.600723763571,8,1,0,1
7910.18,639,1137.8998435054773,7,1,0,1
3565.33,1037,243.81195756991318,4,1,1,1
1888.76,4689,59.719343143527404,8,1,1,1
17029.58,1119,1421.857015192136,7,1,0,1
3739.26,583,541.3825042881647,12,0,1,1
3287.88,1225,168.39836734693878,4,1,1,1
14339.64,3659,291.90051926755945,8,0,0,1
13693.02,4047,238.34988880652338,5,0,1,1
6961.27,1130,516.041592920354,2,1,1,1
5686.96,846,572.2174940898345,11,1,0,1
10745.59,1548,594.1595607235142,11,1,0,1
3305.18,1353,144.2852919438285,1,0,1,0
5865.52,2716,115.9617083946981,5,0,0,0
2078.9,1030,101.83495145631069,12,1,1,1
1426.83,4284,66.69397759103641,7,1,1,1
5474.66,4192,30.597805343511446,5,1,1,1
9519.25,3111,205.98682095789135,1,0,1,1
12423.9,528,2253.011363636364,8,0,0,1
1590.62,4872,67.35180623973727,7,0,1,0
14877.04,1591,835.0747957259586,7,1,0,1
12793.53,1499,753.4709806537692,10,0,1,1
19460.88,1753,1010.1471762692528,10,1,0,1
1501.1,2966,49.38975050573163,2,0,1,0
7826.4,3780,107.04761904761904,7,1,0,0
863.36,2293,62.348015699956385,2,0,0,0
17593.41,3521,399.6708321499574,10,1,1,1
19272.36,394,4791.46192893401,1,1,0,1
4354.37,3874,12.39984512132163,3,0,0,0
6293.77,4322,45.621702915316995,8,0,1,1
2194.6,2670,17.805243445692888,10,0,0,1
3500.6,4506,22.312472259209944,10,1,1,1
13863.95,3919,253.76243939780557,7,1,0,1
1743.63,2947,40.833729216152015,3,0,0,0
19101.04,4829,295.54856077862917,5,1,0,1
18074.6,1594,1033.914680050188,12,0,1,1
8237.46,4140,98.97246376811593,4,1,1,1
15023.4,1175,1178.587234042553,5,1,0,1
18423.5,4954,271.8914008881712,11,1,0,1
2527.29,4134,38.865747460087086,6,1,0,0
3790.49,1257,201.55051710421637,6,1,1,1
2938.26,3964,25.87638748738647,3,1,0,0
15240.95,4591,231.97451535613158,2,0,0,1
2059.66,4670,55.89593147751606,5,0,0,0
16142.64,1436,1024.1392757660167,6,1,0,1
12142.33,4615,163.10574214517877,4,1,0,1
14986.15,771,1843.728923476005,11,1,1,1
17547.57,2562,584.9168618266979,3,0,1,1
7469.23,2644,182.49735249621784,5,1,1,1
9228.46,3508,163.06898517673886,9,0,1,1
19308.12,4784,303.5978260869565,9,0,0,1
2323.03,440,427.96136363636367,8,0,0,1
18535.51,4352,325.9078584558823,7,1,1,1
8607.51,882,875.908163265306,5,0,1,1
8020.92,3447,132.6927763272411,1,1,1,1
6307.19,738,754.6327913279132,9,1,0,1
9169.48,2655,245.36647834274953,9,0,1,1
16559.22,3405,386.320704845815,4,1,1,1
14808.54,2334,534.4704370179949,11,1,0,1
15792.72,4723,234.3789964005928,4,0,1,1
7828.27,2927,167.4502903997267,1,0,1,1
10015.12,1049,854.7302192564349,3,0,0,1
3421.45,970,252.7268041237113,7,1,0,1
7891.81,4204,87.72145575642246,8,0,0,1
3112.18,3292,5.462332928311063,8,1,1,1
4020.18,2054,95.72444011684517,9,1,0,1
17857.55,3117,472.90824510747507,4,1,0,1
12146.16,3787,220.73303406390283,6,1,0,1
8389.48,3144,166.8409669211196,1,0,0,1
2222.36,4711,52.8261515601783,11,0,1,1
10323.82,3036,240.0467720685112,3,1,0,1
14514.42,1446,903.7634854771785,11,1,0,1
10612.23,3197,231.94338442289646,11,1,0,1
10627.26,3476,205.73245109321059,7,0,1,1
17020.78,354,4708.129943502824,5,1,0,1
14027.23,4939,184.00951609637576,12,1,0,1
